Condition_Year,Make_Model,Price,Vin
Used 2016,Pre-Owned 2016 Ford F-150 XLT,"$22,700",
Used 2023,Pre-Owned 2023 Hyundai Sonata SEL Plus,"$22,720",
Used 2022,Pre-Owned 2022 Toyota Corolla LE,"$22,749",
Used 2022,Pre-Owned 2022 Nissan Rogue S,"$25,000",
Used 2021,Pre-Owned 2021 Nissan Altima 2.5 SL,"$22,897",
Used 2022,Pre-Owned 2022 Kia Sportage SX Turbo,"$22,900",
Used 2023,Pre-Owned 2023 Subaru Impreza Premium,"$22,900",
Used 2022,Pre-Owned 2022 Ford Escape SE,"$22,900",
Used 2021,Pre-Owned 2021 Mazda CX-5 Touring,"$22,972",
Used 2023,Pre-Owned 2023 Nissan Rogue SV,"$22,985",
Used 2019,Pre-Owned 2019 Mercedes GLC 300,"$22,987",
Used 2024,Pre-Owned 2024 Volkswagen Jetta SE,"$22,989",
Used 2018,Pre-Owned 2018 Genesis G80 3.8L,"$22,990",
Used 2019,Pre-Owned 2019 Hyundai Santa Fe Ultimate,"$22,990",
Used 2023,Pre-Owned 2023 Toyota Corolla LE,"$22,995",
Used 2022,Pre-Owned 2022 Ford Bronco Sport Big Bend,"$22,995",
Used 2022,Pre-Owned 2022 Toyota Corolla Cross LE,"$25,993",
Used 2024,Pre-Owned 2024 Volkswagen Jetta SE,"$23,048",
Used 2022,Pre-Owned 2022 GMC Terrain SLT,"$23,165",
New 2025,New 2025 Nissan Sentra S,"$23,255",
New 2025,New 2025 Nissan Sentra S,"$23,255",
Used 2022,Pre-Owned 2022 Toyota Camry Hybrid LE,"$23,285",
New 2025,New 2025 Nissan Sentra S,"$23,335",
Used 2023,Pre-Owned 2023 Kia Sportage X-Line,"$23,386",
New 2025,New 2025 Nissan Sentra S,"$23,425",
New 2025,New 2025 Nissan Sentra S,"$23,425",
New 2025,New 2025 Nissan Sentra S,"$23,425",
New 2025,New 2025 Nissan Sentra S,"$23,425",
Used 2023,Pre-Owned 2023 Mazda CX-5 2.5 S Preferred Package,"$25,400",
Used 2024,Pre-Owned 2024 Hyundai Elantra SEL,"$23,498",
Used 2024,Pre-Owned 2024 Hyundai Elantra Limited,"$23,500",
New 2025,New 2025 Nissan Versa SR,"$23,510",
Used 2021,Pre-Owned 2021 Ford Bronco Sport Big Bend,"$23,569",
Used 2021,Pre-Owned 2021 Ford Bronco Sport Big Bend,"$23,597",
Used 2019,Pre-Owned 2019 Honda Odyssey Elite,"$23,697",
Used 2024,Pre-Owned 2024 Volkswagen Jetta SE,"$23,700",
Used 2024,Pre-Owned 2024 Ford Edge SEL,"$26,995",
Used 2019,Pre-Owned 2019 Lexus NX 300 BASE,"$23,745",
Used 2021,Pre-Owned 2021 Mazda CX-9 Grand Touring,"$28,375",
Used 2024,Pre-Owned 2024 Kia Seltos EX,"$23,759",
Used 2022,Pre-Owned 2022 Toyota Camry SE,"$23,798",
Used 2022,Pre-Owned 2022 Nissan Rogue S,"$25,700",
Used 2021,Pre-Owned 2021 Ford Bronco Sport Outer Banks,"$23,800",
New 2025,New 2025 Nissan Sentra S,"$23,840",
Used 2020,Pre-Owned 2020 Chevrolet Equinox LT,"$23,900",
Used 2022,Pre-Owned 2022 Chevrolet Equinox LT,"$23,900",
Used 2018,Pre-Owned 2018 Chevrolet Suburban LS,"$23,900",
Used 2022,Pre-Owned 2022 Chevrolet Colorado 4WD LT,"$23,900",
Used 2022,Pre-Owned 2022 Acura ILX w/Premium Package,"$23,900",
Used 2022,Pre-Owned 2022 Nissan Altima 2.5 SL,"$23,939",
Used 2018,Pre-Owned 2018 Nissan 370Z Coupe Touring,"$23,975",
Used 2021,Pre-Owned 2021 Audi A5 Sportback Premium,"$23,980",
Used 2022,Pre-Owned 2022 Ford Mustang EcoBoost Premium,"$23,988",
Used 2022,Pre-Owned 2022 Mazda CX-5 2.5 S Preferred Package,"$23,989",
Used 2022,Pre-Owned 2022 Hyundai Sonata Hybrid SEL,"$23,990",
Used 2015,Pre-Owned 2015 Ford F-150 XL,"$23,990",
Used 2023,Pre-Owned 2023 Nissan Altima 2.5 SR,"$23,993",
Used 2024,Pre-Owned 2024 Hyundai Elantra SEL,"$23,998",
Used 2020,Pre-Owned 2020 Toyota Camry,"$23,998",
Used 2023,Pre-Owned 2023 Toyota Camry SE,"$23,998",
Used 2023,Pre-Owned 2023 Toyota Camry LE,"$23,998",
Used 2023,Pre-Owned 2023 Toyota Camry LE,"$23,998",
Used 2024,Pre-Owned 2024 Mazda CX-30 2.5 S Select Sport,"$23,998",
Used 2023,Pre-Owned 2023 Nissan Altima 2.5 SR,"$23,998",
Used 2022,Pre-Owned 2022 Ford Escape SEL,"$24,069",
Used 2020,Pre-Owned 2020 Toyota Corolla SE,"$24,092",
Used 2021,Pre-Owned 2021 Honda Accord Sedan Sport,"$24,295",
Used 2023,Pre-Owned 2023 Hyundai Sonata Hybrid Blue,"$24,398",
Used 2023,Pre-Owned 2023 Toyota Camry SE,"$24,399",
Used 2022,Pre-Owned 2022 Nissan Rogue SV,"$24,425",
Used 2023,Pre-Owned 2023 Kia Sportage EX,"$24,495",
Used 2024,Pre-Owned 2024 Hyundai Tucson SEL,"$24,498",
Used 2023,Pre-Owned 2023 Honda Accord Sedan LX,"$24,500",
Used 2022,Pre-Owned 2022 Toyota Corolla Cross LE,"$24,582",
New 2024,New 2024 Nissan Kicks S,"$24,595",
New 2024,New 2024 Nissan Kicks S,"$24,595",
New 2024,New 2024 Nissan Kicks S,"$24,595",
Used 2019,Pre-Owned 2019 Nissan Frontier SV,"$26,900",
Used 2018,Pre-Owned 2018 Land Rover Discovery HSE LUXURY,"$24,662",
Used 2024,Pre-Owned 2024 Nissan Rogue S,"$24,745",
Used 2023,Pre-Owned 2023 Hyundai Sonata Limited,"$24,793",
Used 2021,Pre-Owned 2021 Toyota RAV4 XLE,"$24,798",
Used 2019,Pre-Owned 2019 Toyota RAV4 LE,"$24,798",
Used 2017,Pre-Owned 2017 Chevrolet Silverado 1500 LT,"$24,798",
Used 2024,Pre-Owned 2024 Mazda3 Sedan 2.5 S,"$24,825",
Used 2022,Pre-Owned 2022 Nissan Rogue Sport SV,"$24,880",
Used 2022,Pre-Owned 2022 Mazda CX-5 2.5 S Preferred Package,"$24,888",
Used 2018,Pre-Owned 2018 Toyota Tacoma TRD Sport,"$24,888",
Used 2025,Pre-Owned 2025 Chevrolet Trax LT,"$24,897",
Used 2022,Pre-Owned 2022 Mazda CX-30 2.5 S Premium Package,"$26,988",
Used 2021,Pre-Owned 2021 Toyota Camry XSE,"$24,900",
Used 2024,Pre-Owned 2024 GMC Terrain SLT,"$24,900",
Used 2022,Pre-Owned 2022 Nissan Frontier SV,"$26,995",
Used 2024,Pre-Owned 2024 Mazda CX-30 2.5 S Select Sport,"$24,969",
Used 2022,Pre-Owned 2022 Honda Accord Sedan Sport,"$24,970",
Used 2022,Pre-Owned 2022 Chevrolet Blazer LT,"$24,987",
Used 2023,Pre-Owned 2023 GMC Terrain SLT,"$24,987",
Used 2015,Pre-Owned 2015 Lexus GX 460 460,"$24,988",
Used 2024,Pre-Owned 2024 Hyundai Elantra SEL,"$24,990",
Used 2022,Pre-Owned 2022 Hyundai Santa Fe SEL,"$24,990",
Used 2018,Pre-Owned 2018 Chevrolet Silverado 1500 LT,"$24,990",
Used 2018,Pre-Owned 2018 Chevrolet Tahoe LT,"$24,995",
Used 2023,Pre-Owned 2023 Toyota Corolla Cross L,"$24,998",
Used 2022,Pre-Owned 2022 Toyota RAV4 Hybrid XLE Premium,"$24,998",
Used 2022,Pre-Owned 2022 Toyota Camry,"$24,998",
Used 2023,Pre-Owned 2023 Cadillac XT4 AWD Premium Luxury,"$24,998",
Used 2022,Pre-Owned 2022 Mazda CX-5 2.5 S Premium Package,"$24,999",
Used 2022,Pre-Owned 2022 Chevrolet Equinox RS,"$24,999",
New 2025,New 2025 Nissan Kicks SV,"$25,070",
Used 2020,Pre-Owned 2020 Mercedes-Benz GLB 250,"$25,093",
Used 2021,Pre-Owned 2021 Toyota Venza LE,"$25,095",
Used 2023,Pre-Owned 2023 Mazda CX-5 2.5 S Select Package,"$28,750",
New 2025,New 2025 Nissan Sentra SV,"$25,280",
Used 2023,Pre-Owned 2023 Mazda CX-5 2.5 S Premium Package,"$29,525",
Used 2021,Pre-Owned 2021 Ford Explorer XLT,"$25,304",
New 2025,New 2025 Nissan Kicks S,"$25,340",
Used 2022,Pre-Owned 2022 Nissan Frontier S,"$25,349",
New 2025,New 2025 Nissan Sentra SV,"$25,350",
New 2025,New 2025 Nissan Kicks S,"$25,360",
Used 2021,Pre-Owned 2021 Honda CR-V EX,"$25,444",
Used 2023,Pre-Owned 2023 Nissan Rogue SL,"$25,483",
Used 2019,Pre-Owned 2019 Volkswagen Atlas 3.6L V6 SEL Premium,"$25,488",
Used 2021,Pre-Owned 2021 Lincoln Corsair Standard,"$25,495",
Used 2019,Pre-Owned 2019 Toyota RAV4 Adventure,"$25,495",
Used 2020,Pre-Owned 2020 Lincoln Nautilus Reserve,"$25,495",
Used 2024,Pre-Owned 2024 Mazda CX-30 2.5 S Select Sport,"$25,499",
Used 2023,Pre-Owned 2023 Honda Accord Sedan EX,"$25,500",
New 2025,New 2025 Nissan Kicks SV,"$25,575",
New 2025,New 2025 Nissan Kicks SV,"$25,575",
New 2025,New 2025 Nissan Kicks SV,"$25,575",
New 2025,New 2025 Nissan Kicks SV,"$25,575",
Used 2019,Pre-Owned 2019 Volvo XC90 Momentum,"$25,597",
Used 2023,Pre-Owned 2023 Toyota Camry SE,"$25,598",
Used 2022,Pre-Owned 2022 Honda Accord Sport,"$25,625",
Used 2024,Pre-Owned 2024 Volkswagen Taos SE,"$25,713",
Used 2019,Pre-Owned 2019 Honda CR-V EX-L,"$25,742",
Used 2018,Pre-Owned 2018 Chevrolet Tahoe LT,"$25,746",
Used 2023,Pre-Owned 2023 Ford Edge Titanium,"$25,795",
Used 2023,Pre-Owned 2023 Toyota Camry SE,"$25,798",
Used 2018,Pre-Owned 2018 INFINITI QX80 Base,"$25,800",
Used 2022,Pre-Owned 2022 Audi Q3 S line Premium,"$25,825",
Used 2021,Pre-Owned 2021 Hyundai Palisade SE,"$25,826",
Used 2017,Pre-Owned 2017 Toyota Tacoma SR5,"$25,895",
Used 2021,Pre-Owned 2021 Ford Explorer XLT,"$25,896",
Used 2023,Pre-Owned 2023 Chevrolet Trailblazer RS,"$25,900",
Used 2023,Pre-Owned 2023 Chevrolet Equinox Premier,"$25,900",
Used 2021,Pre-Owned 2021 Honda Accord Sport,"$25,902",
Used 2023,Pre-Owned 2023 Nissan Sentra SR,"$25,915",
Used 2023,Pre-Owned 2023 Nissan Rogue SL,"$25,961",
Used 2021,Pre-Owned 2021 BMW 2 Series 228i xDrive,"$25,987",
Used 2021,Pre-Owned 2021 Mercedes-Benz GLB 250,"$25,987",
Used 2024,Pre-Owned 2024 Hyundai Sonata SEL,"$25,990",
Used 2019,Pre-Owned 2019 Ford F-150 XL,"$25,995",
Used 2022,Pre-Owned 2022 Volvo XC40 R-Design,"$25,997",
Used 2022,Pre-Owned 2022 Mazda CX-5 2.5 S Preferred Package,"$25,998",
Used 2022,Pre-Owned 2022 Toyota Camry,"$25,998",
Used 2022,Pre-Owned 2022 Nissan Rogue SV,"$29,000",
Used 2024,Pre-Owned 2024 Volkswagen Taos SE,"$26,079",
Used 2022,Pre-Owned 2022 Audi Q3 S line Premium,"$26,128",
Used 2024,Pre-Owned 2024 Honda Civic Sedan Sport,"$26,131",
Used 2024,Pre-Owned 2024 Hyundai Sonata Hybrid SEL,"$26,198",
New 2025,New 2025 Nissan Kicks SV,"$26,255",
Used 2020,Pre-Owned 2020 Toyota RAV4 Hybrid XSE,"$26,285",
Used 2024,Pre-Owned 2024 Nissan Altima 2.5 SR,"$26,298",
Used 2022,Pre-Owned 2022 Chevrolet Blazer LT,"$26,300",
Used 2024,Pre-Owned 2024 Mazda CX-30 2.5 S Carbon Edition,"$26,387",
Used 2021,Pre-Owned 2021 Lincoln Nautilus Standard,"$26,400",
New 2025,New 2025 Nissan Kicks SV,"$26,435",
Used 2024,Pre-Owned 2024 Honda Civic Sedan Sport,"$26,435",
Used 2022,Pre-Owned 2022 Hyundai Sonata N Line,"$26,471",
Used 2022,Pre-Owned 2022 Subaru Crosstrek Limited,"$26,500",
Used 2021,Pre-Owned 2021 Nissan Maxima SR,"$26,500",
Used 2024,Pre-Owned 2024 Mazda CX-30 2.5 S Preferred Package,"$26,540",
Used 2023,Pre-Owned 2023 Ford Edge Titanium,"$26,544",
Used 2024,Pre-Owned 2024 Ford Bronco Sport Big Bend,"$26,599",
New 2025,New 2025 Nissan Kicks SV,"$26,685",
Used 2020,Pre-Owned 2020 Toyota Highlander Platinum,"$26,686",
Used 2020,Pre-Owned 2020 Mercedes-Benz GLB 250,"$26,695",
Used 2024,Pre-Owned 2024 Honda HR-V Sport,"$26,695",
Used 2018,Pre-Owned 2018 Nissan Titan XD SL,"$26,697",
Used 2023,Pre-Owned 2023 Ford Explorer XLT,"$26,700",
Used 2022,Pre-Owned 2022 Acura ILX Technology & A-Spec Packages,"$26,750",
Used 2021,Pre-Owned 2021 Land Rover Discovery Sport S,"$26,783",
Used 2023,Pre-Owned 2023 Mazda CX-9 Touring,"$27,150",
Used 2021,Pre-Owned 2021 Mercedes-Benz GLC 300,"$26,795",
Used 2021,Pre-Owned 2021 Toyota RAV4 XLE Premium,"$26,803",
Used 2019,Pre-Owned 2019 GMC Sierra 1500 SLT,"$26,825",
Used 2024,Pre-Owned 2024 Volkswagen Taos S,"$28,331",
Used 2023,Pre-Owned 2023 Ford Explorer XLT,"$26,888",
Used 2022,Pre-Owned 2022 Honda Pilot EX-L,"$26,900",
Used 2021,Pre-Owned 2021 Honda Pilot Special Edition,"$26,900",
Used 2020,Pre-Owned 2020 Mercedes-Benz GLE 350,"$26,900",
Used 2023,Pre-Owned 2023 Cadillac XT4 AWD Premium Luxury,"$26,900",
Used 2021,Pre-Owned 2021 Toyota Camry XSE V6,"$26,980",
Used 2019,Pre-Owned 2019 Audi S5 Sportback Prestige,"$26,987",
Used 2021,Pre-Owned 2021 Tesla Model 3 Long Range,"$26,987",
Used 2023,Pre-Owned 2023 Ford Mustang EcoBoost Premium,"$26,987",
Used 2023,Pre-Owned 2023 Ford Mustang EcoBoost Premium,"$26,987",
Used 2019,Pre-Owned 2019 Honda Passport Elite,"$26,990",
Used 2018,Pre-Owned 2018 Chevrolet Silverado 1500 LT,"$26,990",
Used 2022,Pre-Owned 2022 Honda CR-V Special Edition,"$26,995",
Used 2024,Pre-Owned 2024 Ford Maverick XLT,"$26,995",
Used 2023,Pre-Owned 2023 Toyota RAV4 XLE,"$26,998",
Used 2023,Pre-Owned 2023 Toyota RAV4 XLE,"$26,998",
Used 2019,Pre-Owned 2019 Ford F-150 XLT,"$26,998",
Used 2023,Pre-Owned 2023 Chevrolet Traverse LT Cloth,"$27,145",
New 2025,New 2025 Nissan Kicks SV,"$27,160",
Used 2023,Pre-Owned 2023 Nissan Rogue SV,"$29,800",
Used 2018,Pre-Owned 2018 Chevrolet Silverado 1500 LT,"$27,345",
Used 2023,Pre-Owned 2023 Chevrolet Equinox RS,"$27,350",
Used 2023,Pre-Owned 2023 Toyota Camry XSE,"$27,372",
New 2025,New 2025 Nissan Sentra SR,"$27,375",
New 2025,New 2025 Nissan Kicks SV,"$27,385",
Used 2023,Pre-Owned 2023 Ford Bronco Sport Big Bend,"$27,386",
Used 2024,Pre-Owned 2024 Honda Civic Sport,"$27,390",
Used 2019,Pre-Owned 2019 Toyota RAV4 Adventure,"$27,399",
New 2025,New 2025 Nissan Sentra SV,"$27,415",
Used 2020,Pre-Owned 2020 Chevrolet Suburban LT,"$27,437",
Used 2023,Pre-Owned 2023 Hyundai Sonata Hybrid SEL,"$27,498",
Used 2021,Pre-Owned 2021 Volvo XC40 Momentum,"$27,499",
Used 2022,Pre-Owned 2022 Toyota RAV4 XLE Premium,"$27,500",
New 2025,New 2025 Nissan Kicks SV,"$27,505",
Used 2024,Pre-Owned 2024 Ford Bronco Sport Big Bend,"$27,665",
Used 2021,Pre-Owned 2021 Toyota RAV4 XLE Premium,"$27,695",
Used 2021,Pre-Owned 2021 Toyota RAV4 XLE,"$27,741",
Used 2020,Pre-Owned 2020 Toyota 4Runner SR5,"$27,762",
New 2024,New 2024 Nissan Sentra SR,"$27,860",
Used 2023,Pre-Owned 2023 Nissan Rogue SL,"$27,899",
Used 2023,Pre-Owned 2023 Toyota Tacoma 2WD SR,"$27,900",
Used 2022,Pre-Owned 2022 Honda Civic Si,"$27,900",
Used 2022,Pre-Owned 2022 Chevrolet Colorado 2WD LT,"$27,900",
Used 2023,Pre-Owned 2023 Ford F-150 XLT,"$27,924",
Used 2023,Pre-Owned 2023 Hyundai Santa Fe XRT,"$27,972",
Used 2022,Pre-Owned 2022 Nissan Pathfinder SV,"$33,995",
Used 2024,Pre-Owned 2024 Volkswagen Tiguan SE,"$34,505",
Used 2022,Pre-Owned 2022 Toyota Corolla Cross XLE,"$27,987",
Used 2023,Pre-Owned 2023 Toyota RAV4 XLE,"$27,987",
Used 2021,Pre-Owned 2021 Chevrolet Blazer RS,"$27,988",
Used 2023,Pre-Owned 2023 Mazda CX-5 2.5 S Premium Package,"$27,991",
Used 2024,Pre-Owned 2024 Mazda CX-50 2.5 S Select Package,"$27,991",
Used 2019,Pre-Owned 2019 Lincoln Navigator Reserve,"$27,995",
Used 2023,Pre-Owned 2023 Ford Bronco Sport Big Bend,"$27,995",
Used 2020,Pre-Owned 2020 Toyota Highlander XLE,"$27,999",
Used 2024,Pre-Owned 2024 Toyota RAV4 LE,"$27,999",
Used 2021,Pre-Owned 2021 Lexus RX RX 450hL,"$28,002",
Used 2021,Pre-Owned 2021 Toyota Sienna LE,"$28,064",
Used 2025,Pre-Owned 2025 Honda Civic Sport,"$28,131",
New 2025,New 2025 Nissan Sentra SR,"$28,145",
Used 2022,Pre-Owned 2022 Honda CR-V EX-L,"$28,454",
Used 2023,Pre-Owned 2023 Chevrolet Express Cargo Van Work Van,"$28,235",
New 2024,New 2024 Nissan Sentra SR,"$28,250",
Used 2024,Pre-Owned 2024 Mazda CX-30 2.5 S Preferred Package,"$28,338",
Used 2023,Pre-Owned 2023 Honda CR-V EX,"$28,369",
Used 2018,Pre-Owned 2018 Lexus RX RX 350,"$28,422",
Used 2020,Pre-Owned 2020 Chevrolet Tahoe LT,"$28,469",
Used 2021,Pre-Owned 2021 Kia Telluride S,"$28,488",
Used 2025,Pre-Owned 2025 Nissan Rogue S,"$28,500",
New 2025,New 2025 Nissan Altima S,"$28,505",
New 2025,New 2025 Nissan Altima S,"$28,505",
Used 2023,Pre-Owned 2023 Subaru Crosstrek Sport,"$28,524",
Used 2024,Pre-Owned 2024 Hyundai Tucson SEL,"$28,593",
Used 2024,Pre-Owned 2024 Hyundai Tucson Limited,"$28,598",
Used 2023,Pre-Owned 2023 Audi A3 Premium Plus,"$28,792",
Used 2024,Pre-Owned 2024 Hyundai Kona Limited,"$28,798",
New 2025,New 2025 Nissan Altima S,"$28,840",
Used 2023,Pre-Owned 2023 Audi Q5 S line Premium Plus,"$28,863",
New 2024,New 2024 Nissan Sentra SR,"$28,885",
Used 2022,Pre-Owned 2022 Toyota RAV4 Hybrid XLE,"$28,896",
Used 2024,Pre-Owned 2024 Subaru Crosstrek Sport,"$28,900",
Used 2024,Pre-Owned 2024 Honda HR-V Sport,"$28,900",
Used 2018,Pre-Owned 2018 Freightliner M2,"$28,900",
Used 2024,Pre-Owned 2024 Hyundai Sonata N Line,"$28,935",
Used 2022,Pre-Owned 2022 Nissan Murano SL,"$28,980",
Used 2024,Pre-Owned 2024 Volkswagen Taos SE,"$32,546",
Used 2014,Pre-Owned 2014 Mercedes-Benz SL 550,"$28,987",
Used 2020,Pre-Owned 2020 Acura MDX w/Technology Pkg,"$28,987",
Used 2023,Pre-Owned 2023 Toyota RAV4 XLE,"$28,987",
Used 2024,Pre-Owned 2024 Subaru Crosstrek Premium,"$28,991",
Used 2023,Pre-Owned 2023 Toyota Camry Hybrid XSE,"$28,995",
Used 2022,Pre-Owned 2022 Hyundai Palisade Calligraphy,"$28,997",
Used 2023,Pre-Owned 2023 Toyota Corolla Cross XLE,"$28,998",
Used 2022,Pre-Owned 2022 Mazda CX-9 Touring,"$30,995",
Used 2024,Pre-Owned 2024 Subaru Crosstrek Premium,"$28,999",
Used 2023,Pre-Owned 2023 Kia Sportage X-Pro Prestige,"$29,149",
Used 2025,Pre-Owned 2025 Toyota Camry LE,"$29,198",
Used 2022,Pre-Owned 2022 Audi Q5 S line Premium Plus,"$29,224",
New 2024,New 2024 Nissan Sentra SR,"$29,290",
Used 2018,Pre-Owned 2018 Toyota Tacoma SR5,"$29,295",
Used 2024,Pre-Owned 2024 Nissan Frontier S,"$29,395",
Used 2020,Pre-Owned 2020 Toyota RAV4 Limited,"$29,480",
Used 2023,Pre-Owned 2023 Ford Escape ST-Line Elite,"$29,485",
Used 2023,Pre-Owned 2023 Toyota Camry Hybrid XLE,"$29,488",
Used 2024,Pre-Owned 2024 Acura Integra w/A-Spec Package,"$29,491",
Used 2023,Pre-Owned 2023 Ford Bronco Sport Outer Banks,"$29,495",
Used 2021,Pre-Owned 2021 Lexus ES ES 350,"$29,496",
Used 2021,Pre-Owned 2021 Toyota Tundra SR5,"$29,499",
Used 2021,Pre-Owned 2021 Toyota Highlander XLE,"$29,588",
Used 2021,Pre-Owned 2021 Nissan Frontier PRO-4X,"$29,595",
Used 2021,Pre-Owned 2021 Kia Telluride SX,"$33,400",
Used 2022,Pre-Owned 2022 Hyundai Palisade Calligraphy,"$29,604",
Used 2024,Pre-Owned 2024 Volkswagen Tiguan SE,"$29,650",
Used 2023,Pre-Owned 2023 Toyota Corolla Cross Hybrid SE,"$29,695",
Used 2022,Pre-Owned 2022 Mercedes-Benz GLC 300,"$32,498",
New 2025,New 2025 Nissan Sentra SR,"$29,720",
New 2025,New 2025 Nissan Sentra SR,"$29,720",
Used 2022,Pre-Owned 2022 Honda CR-V EX-L,"$29,721",
Used 2024,Pre-Owned 2024 Mazda3 Hatchback 2.5 Carbon Turbo,"$29,835",
Used 2024,Pre-Owned 2024 Honda Accord Hybrid EX-L,"$29,855",
Used 2021,Pre-Owned 2021 Audi Q7 Premium Plus,"$29,876",
Used 2021,Pre-Owned 2021 Nissan Armada SL,"$29,888",
Used 2024,Pre-Owned 2024 Toyota RAV4 XLE,"$29,899",
Used 2021,Pre-Owned 2021 Kia Telluride EX,"$29,900",
Used 2017,Pre-Owned 2017 Toyota Tacoma TRD Sport,"$29,900",
Used 2025,Pre-Owned 2025 Chevrolet Equinox FWD LT,"$29,900",
Used 2023,Pre-Owned 2023 Ford Maverick XLT,"$29,900",
Used 2023,Pre-Owned 2023 Ford Bronco Sport Outer Banks,"$29,900",
Used 2024,Pre-Owned 2024 Mazda CX-50 2.5 S Preferred Package,"$29,918",
Used 2024,Pre-Owned 2024 Volkswagen Tiguan SE,"$29,932",
Used 2019,Pre-Owned 2019 Ford Expedition Max Platinum,"$29,945",
Used 2024,Pre-Owned 2024 Mazda CX-50 2.5 S Preferred Package,"$29,957",
Used 2024,Pre-Owned 2024 Volkswagen Taos SE,"$32,811",
Used 2024,Pre-Owned 2024 Ford Edge Titanium,"$29,987",
Used 2023,Pre-Owned 2023 Honda Accord Hybrid Sport-L,"$29,988",
Used 2021,Pre-Owned 2021 Audi Q5 Premium Plus,"$29,994",
Used 2021,Pre-Owned 2021 BMW X3 xDrive30e,"$29,995",
Used 2019,Pre-Owned 2019 Toyota Highlander XLE,"$29,995",
Used 2020,Pre-Owned 2020 Chevrolet Silverado 1500 LT,"$29,995",
Used 2021,Pre-Owned 2021 Ford F-150 LARIAT,"$29,995",
Used 2024,Pre-Owned 2024 Audi Q3 S line Premium,"$29,997",
Used 2023,Pre-Owned 2023 Toyota Camry XSE,"$29,998",
Used 2023,Pre-Owned 2023 Toyota Camry XSE,"$29,998",
Used 2024,Pre-Owned 2024 Toyota Camry SE,"$29,998",
Used 2018,Pre-Owned 2018 Mercedes-Benz C 300,"$29,999",
Used 2023,Pre-Owned 2023 Audi A4 S line Premium Plus,"$29,999",
Used 2023,Pre-Owned 2023 Mazda CX-50 2.5 Turbo,"$29,999",
Used 2023,Pre-Owned 2023 Ford F-150 XLT,"$30,038",
New 2025,New 2025 Nissan Kicks SR,"$30,115",
Used 2024,Pre-Owned 2024 Honda Accord Hybrid Sport-L,"$30,255",
Used 2023,Pre-Owned 2023 Mazda CX-5 2.5 S Premium Package,"$30,391",
Used 2020,Pre-Owned 2020 Honda Ridgeline RTL-E,"$30,405",
Used 2015,Pre-Owned 2015 Mercedes-Benz ML 63 AMG®,"$30,487",
Used 2024,Pre-Owned 2024 Ford Escape PHEV,"$30,495",
Used 2025,Pre-Owned 2025 Toyota Camry SE,"$30,498",
Used 2022,Pre-Owned 2022 Mazda CX-9 Grand Touring,"$30,499",
Used 2024,Pre-Owned 2024 Volkswagen Taos SE,"$31,611",
Used 2024,Pre-Owned 2024 Volkswagen Taos SE,"$32,546",
New 2025,New 2025 Nissan Rogue S,"$30,710",
Used 2024,Pre-Owned 2024 Toyota RAV4 XLE,"$30,750",
Used 2023,Pre-Owned 2023 Ford Bronco Sport Badlands,"$30,894",
Used 2019,Pre-Owned 2019 Chevrolet Silverado 1500 LT,"$30,895",
Used 2025,Pre-Owned 2025 Hyundai Kona Limited,"$30,900",
Used 2016,Pre-Owned 2016 Cadillac Escalade ESV Platinum,"$30,900",
Used 2020,Pre-Owned 2020 Ford F-150 XLT,"$30,900",
Used 2024,Pre-Owned 2024 Ford Mustang EcoBoost Premium,"$30,900",
Used 2022,Pre-Owned 2022 Mercedes A 220,"$30,987",
Used 2023,Pre-Owned 2023 Hyundai Palisade SEL,"$30,990",
Used 2024,Pre-Owned 2024 Mitsubishi Outlander SEL,"$30,990",
Used 2022,Pre-Owned 2022 Kia Telluride EX,"$30,990",
Used 2023,Pre-Owned 2023 Volkswagen Atlas 3.6L V6 SE w/Technology,"$30,995",
Used 2023,Pre-Owned 2023 Chevrolet Traverse LT,"$30,995",
Used 2022,Pre-Owned 2022 MINI Hardtop 2 Door John Cooper Works,"$30,998",
Used 2023,Pre-Owned 2023 Toyota Camry XSE,"$30,998",
Used 2019,Pre-Owned 2019 Ford F-150 XLT,"$30,999",
Used 2024,Pre-Owned 2024 Audi Q3 S line Premium,"$33,900",
Used 2023,Pre-Owned 2023 Volkswagen Atlas 3.6L V6 SE w/Technology,"$31,128",
Used 2023,Pre-Owned 2023 Nissan Pathfinder Rock Creek,"$31,197",
Used 2022,Pre-Owned 2022 Toyota Tacoma 4WD SR5,"$31,198",
Used 2024,Pre-Owned 2024 Honda CR-V EX-L,"$31,300",
New 2025,New 2025 Nissan Rogue S,"$31,320",
New 2025,New 2025 Nissan Rogue S,"$31,320",
Used 2020,Pre-Owned 2020 Lincoln Aviator Reserve,"$31,395",
Used 2020,Pre-Owned 2020 Mercedes-Benz GLE 350,"$31,395",
Used 2021,Pre-Owned 2021 Lincoln Aviator Reserve,"$31,495",
Used 2019,Pre-Owned 2019 Mercedes-Benz AMG® C 43,"$31,498",
Used 2021,Pre-Owned 2021 Ford F-150 LARIAT,"$31,552",
Used 2021,Pre-Owned 2021 Chevrolet Silverado 1500 Custom Trail Boss,"$31,598",
Used 2024,Pre-Owned 2024 Volkswagen Golf GTI 380 S,"$35,331",
Used 2021,Pre-Owned 2021 Mercedes-Benz GLC 300,"$31,689",
Used 2022,Pre-Owned 2022 Honda Pilot Special Edition,"$31,691",
Used 2023,Pre-Owned 2023 Ford F-150 XLT,"$31,777",
