Condition_Year,Make_Model,Price,Vin
Certified Pre-Owned 2021,Jeep Cherokee Trailhawk,"$27,000",VIN: 1C4PJMBX3MD239022
Pre-Owned 2019,Jeep Cherokee Trailhawk,"$21,000",VIN: 1C4PJMBX2KD298463
Certified Pre-Owned 2019,Jeep Cherokee Latitude Plus,"$20,500",VIN: 1C4PJLLB1KD175945
Pre-Owned 2019,Jeep Cherokee Latitude,"$13,000",VIN: 1C4PJLCXXKD206816
Certified Pre-Owned 2023,Jeep Wrangler Sahara 4xe,"$35,000",VIN: 1C4JJXP65PW630320
Pre-Owned 2021,Jeep Wrangler Sahara 4xe,"$35,500",VIN: 1C4JJXP60MW855935
Pre-Owned 2021,Jeep Wrangler Rubicon,,VIN: 1C4HJXFG4MW508312
Certified Pre-Owned 2021,Jeep Wrangler Sahara,"$37,000",VIN: 1C4HJXEN9MW839080
Certified Pre-Owned 2021,Jeep Wrangler Sahara,"$33,000",VIN: 1C4HJXEGXMW514598
Certified Pre-Owned 2022,Jeep Wrangler Sahara,"$37,000",VIN: 1C4HJXEG4NW163592
Certified Pre-Owned 2021,Jeep Wrangler Sahara Altitude,"$37,000",VIN: 1C4HJXEG2MW655553
Certified Pre-Owned 2020,Jeep Wrangler Sport S,"$28,000",VIN: 1C4HJXDN1LW204371
Certified Pre-Owned 2021,Jeep Wrangler Willys,"$31,500",VIN: 1C4HJXDG7MW593617
Pre-Owned 2022,Jeep Wrangler Sport S,,VIN: 1C4HJXDG5NW230282
Certified Pre-Owned 2016,Jeep Wrangler Sport,"$22,000",VIN: 1C4HJWDG7GL348008
Certified Pre-Owned 2015,Jeep Wrangler Sport,"$24,000",VIN: 1C4BJWDG5FL566548
Pre-Owned 2015,Chrysler 200 C,"$13,000",VIN: 1C3CCCCG0FN740193
Certified Pre-Owned 2022,Honda Civic Sport Touring,"$30,000",VIN: 19XFL1H8XNE007831
New 2025,RAM 2500 TRADESMAN,"$55,280",VIN: 3C6UR5CJ0SG555934
New 2025,RAM 3500 Limited,"$103,095",VIN: 3C63RRRL9SG503584
New 2025,Jeep Compass Latitude,"$30,360",VIN: 3C4NJDBN0ST561629
New 2025,Dodge Charger R/T,"$62,685",VIN: 2C3CDBCK6SR543330
New 2025,RAM 1500 REBEL,"$74,505",VIN: 1C6SRFLP4SN741985
New 2025,RAM 1500 REBEL,"$74,455",VIN: 1C6SRFLP0SN744477
New 2025,Jeep Wrangler Rubicon 392,"$106,880",VIN: 1C4RJXSJ9SW606304
New 2025,Jeep Wrangler Rubicon 392,"$106,580",VIN: 1C4RJXSJ7SW606303
New 2025,Jeep Wrangler 4xe Sahara,"$68,045",VIN: 1C4RJXP64SW603847
New 2025,Jeep Grand Cherokee Laredo X,"$44,170",VIN: 1C4RJHAG4SC320244
New 2025,Jeep Wrangler Sport,"$38,860",VIN: 1C4PJXDG6SW606592
New 2025,RAM 1500 Laramie,"$71,105",VIN: 1C6SRFJP4SN508983
New 2025,RAM 1500 Laramie,"$70,810",VIN: 1C6SRFJP6SN514705
New 2025,RAM 1500 Laramie,"$74,495",VIN: 1C6SRFJP0SN509855
New 2025,RAM 1500 Laramie,"$71,305",VIN: 1C6SRFJP9SN527738
New 2024,Dodge Charger R/T Scat Pack,"$82,970",VIN: 2C3CDBDKXRR206040
New 2025,RAM 1500 Big Horn/Lone Star,"$61,625",VIN: 1C6SRFFPXSN537798
New 2024,Jeep Grand Wagoneer Series II,"$107,035",VIN: 1C4SJVFP8RS109072
New 2024,Dodge Charger R/T Scat Pack,"$82,970",VIN: 2C3CDBDK4RR207443
New 2024,Jeep Grand Cherokee 4xe Base,"$65,505",VIN: 1C4RJYB63RC130130
New 2024,Dodge Charger R/T,"$70,970",VIN: 2C3CDBCK4RR206813
New 2024,Dodge Charger R/T Scat Pack,"$85,170",VIN: 2C3CDBDK7RR193957
New 2025,RAM 1500 Big Horn/Lone Star,"$59,495",VIN: 1C6SRFBP7SN502111
New 2025,RAM 1500 Big Horn/Lone Star,"$61,430",VIN: 1C6SRFFP6SN527737
New 2025,RAM 1500 Limited,"$92,065",VIN: 1C6SRFHP9SN707646
New 2025,RAM 1500 Limited,"$88,395",VIN: 1C6SRFHP2SN699101
New 2025,RAM 1500 Big Horn/Lone Star,"$61,330",VIN: 1C6SRFFP8SN537797
New 2025,RAM 1500 Limited,"$87,985",VIN: 1C6SRFHPXSN703251
New 2024,Dodge Charger R/T,"$70,970",VIN: 2C3CDBCK8RR193970
New 2024,Dodge Charger R/T,"$70,970",VIN: 2C3CDBCK0RR206663
New 2025,RAM 1500 Limited,"$88,345",VIN: 1C6SRFHP0SN699100
New 2024,Jeep Wagoneer Series II,"$86,130",VIN: 1C4SJVBP3RS195462
New 2025,RAM 1500 Rebel,"$73,900",VIN: 1C6SRFLP2SN689739
New 2025,RAM 1500 Rebel,"$76,495",VIN: 1C6SRFLP1SN703257
New 2025,RAM 1500 Limited,"$88,395",VIN: 1C6SRFHP8SN699099
New 2025,RAM 1500 Big Horn/Lone Star,"$63,830",VIN: 1C6SRFFP2SN736845
New 2024,Jeep Wagoneer Series II,"$86,775",VIN: 1C4SJSBP4RS133809
New 2025,RAM 1500 Rebel,"$79,080",VIN: 1C6SRFLP1SN663150
New 2025,RAM 1500 Limited,"$86,890",VIN: 1C6SRFHP4SN658811
New 2025,Jeep Wagoneer S,"$67,790",VIN: 3C4RJNCK8ST583194
New 2025,Jeep Wrangler 4xe Sahara 4xe,"$74,365",VIN: 1C4RJXP65SW576478
New 2024,RAM ProMaster High Roof,"$55,380",VIN: 3C6LRVDG5RE137471
New 2025,Jeep Gladiator Rubicon,"$64,415",VIN: 1C6RJTBG0SL514956
New 2025,RAM 1500 Big Horn/Lone Star,"$64,480",VIN: 1C6SRFFP3SN685260
New 2025,Dodge Charger R/T,"$66,585",VIN: 2C3CDBCK7SR209453
New 2025,Jeep Wrangler 4xe Sport S 4xe,"$57,245",VIN: 1C4RJXN63SW576479
New 2025,Dodge Durango GT,"$49,580",VIN: 1C4RDJDG1SC507273
New 2025,RAM 1500 Rebel,"$66,685",VIN: 1C6SRFLP9SN736846
New 2025,Jeep Wrangler 4xe Willys 4xe,"$65,910",VIN: 1C4RJXN60SW595202
New 2024,RAM ProMaster High Roof,"$54,870",VIN: 3C6LRVCG7RE109088
New 2025,Jeep Wrangler Sahara,"$64,210",VIN: 1C4PJXEG9SW562196
New 2025,Jeep Wrangler Sahara,"$64,810",VIN: 1C4PJXEG7SW562195
New 2025,Jeep Gladiator Rubicon,"$56,610",VIN: 1C6RJTBG8SL514963
New 2025,Jeep Gladiator Rubicon,"$57,305",VIN: 1C6RJTBG6SL515190
New 2025,Jeep Gladiator Rubicon,"$57,205",VIN: 1C6RJTBG6SL514962
New 2025,Jeep Grand Cherokee Limited,"$56,455",VIN: 1C4RJHBG9SC301719
New 2025,Jeep Grand Cherokee Limited,"$52,140",VIN: 1C4RJHBG7SC311472
New 2025,Jeep Grand Cherokee Limited,"$50,010",VIN: 1C4RJHBG5SC311471
New 2025,Jeep Grand Cherokee Limited,"$55,460",VIN: 1C4RJHBG5SC288709
New 2025,Jeep Grand Cherokee Limited,"$47,495",VIN: 1C4RJHBG4SC324762
New 2025,Jeep Grand Cherokee Limited,"$46,900",VIN: 1C4RJHBG3SC311470
New 2025,Jeep Grand Cherokee Limited,"$56,655",VIN: 1C4RJHBG2SC311475
New 2025,Jeep Grand Cherokee Limited,"$52,935",VIN: 1C4RJHBG0SC311474
New 2025,Dodge Durango GT,"$44,085",VIN: 1C4RDJDG4SC507266
New 2025,Dodge Durango R/T,"$64,460",VIN: 1C4SDJCT2SC528195
New 2025,Jeep Wrangler Willys,"$55,950",VIN: 1C4PJXDN6SW511111
New 2025,Jeep Wrangler Willys,"$55,950",VIN: 1C4PJXDN5SW511116
New 2025,Jeep Wrangler Sport S,"$53,545",VIN: 1C4PJXDG9SW562166
New 2025,Jeep Wrangler Sport S,"$48,650",VIN: 1C4PJXDNXSW521916
New 2025,Jeep Wrangler Sport,"$34,855",VIN: 1C4PJXAG3SW589786
New 2024,Jeep Wrangler Sahara,"$56,846",VIN: 1C4PJXEGXRW261267
New 2025,Jeep Grand Cherokee L Limited,"$57,560",VIN: 1C4RJKBG9S8671486
New 2025,Jeep Grand Cherokee L Limited,"$58,555",VIN: 1C4RJKBG7S8671485
New 2025,Jeep Grand Cherokee L Limited,"$56,965",VIN: 1C4RJKBG5S8671484
New 2025,Jeep Grand Cherokee L Limited,"$55,235",VIN: 1C4RJKBG0S8671487
New 2025,RAM 1500 Tradesman,"$48,820",VIN: 1C6RRFCG9SN685458
New 2025,RAM 1500 Tradesman,"$48,820",VIN: 1C6RRFCG7SN685457
New 2025,RAM 1500 Tradesman,"$48,820",VIN: 1C6RRFCG5SN685456
New 2025,RAM 1500 Tradesman,"$48,820",VIN: 1C6RRFCG0SN685459
New 2025,Jeep Gladiator Nighthawk,"$46,775",VIN: 1C6PJTAG9SL515161
New 2025,Jeep Gladiator Nighthawk,"$46,675",VIN: 1C6PJTAG4SL515164
New 2025,Jeep Gladiator Nighthawk,"$44,885",VIN: 1C6PJTAG4SL514841
New 2025,Jeep Gladiator Nighthawk,"$43,485",VIN: 1C6PJTAG4SL514838
New 2025,Jeep Gladiator Nighthawk,"$43,385",VIN: 1C6PJTAG4SL507758
New 2025,Jeep Gladiator Nighthawk,"$42,790",VIN: 1C6PJTAG4SL506495
New 2025,Jeep Gladiator Nighthawk,"$46,180",VIN: 1C6PJTAG2SL515163
New 2025,Jeep Gladiator Nighthawk,"$45,380",VIN: 1C6PJTAG2SL514840
New 2025,Jeep Gladiator Nighthawk,"$42,890",VIN: 1C6PJTAG2SL514837
New 2025,Jeep Gladiator Nighthawk,"$43,385",VIN: 1C6PJTAG2SL507760
New 2025,Jeep Gladiator Nighthawk,"$46,775",VIN: 1C6PJTAG0SL515162
New 2025,RAM 1500 Tradesman,"$48,820",VIN: 1C6RRFCG9SN686433
New 2025,Jeep Grand Cherokee Limited,"$45,495",VIN: 1C4RJGBG1SC309016
New 2025,Dodge Durango GT,"$42,480",VIN: 1C4RDHDG5SC538020
New 2025,Dodge Durango GT,"$42,480",VIN: 1C4RDHDG2SC528304
New 2025,Jeep Compass Latitude,"$32,355",VIN: 3C4NJDBN9ST586870
New 2025,Jeep Grand Cherokee L Altitude X,"$50,175",VIN: 1C4RJKAG4S8671493
New 2025,Jeep Grand Cherokee L Altitude X,"$50,175",VIN: 1C4RJKAG2S8671492
New 2025,Jeep Grand Cherokee L Limited,"$46,700",VIN: 1C4RJJBG5S8659703
New 2025,Jeep Grand Cherokee L Laredo,"$41,330",VIN: 1C4RJJAG7S8672471
New 2025,Jeep Grand Cherokee L Altitude X,"$48,375",VIN: 1C4RJJAG2S8697049
New 2025,Jeep Grand Cherokee L Altitude X,"$48,375",VIN: 1C4RJJAG0S8697048
New 2025,Jeep Grand Cherokee Laredo X,"$44,170",VIN: 1C4RJHAG2SC324759
New 2025,Jeep Grand Cherokee Limited,"$47,415",VIN: 1C4RJGBG4SC314663
New 2025,Jeep Grand Cherokee Altitude X,"$46,175",VIN: 1C4RJGAG1SC294180
New 2025,Jeep Wrangler Sahara,"$58,525",VIN: 1C4PJXEG9SW581508
New 2025,Jeep Grand Cherokee Limited,"$53,930",VIN: 1C4RJHBG6SC324763
New 2025,Jeep Grand Cherokee Limited,"$50,010",VIN: 1C4RJHBG3SC325367
New 2025,RAM 2500 Tradesman,"$58,290",VIN: 3C6UR5CJ3SG517937
New 2025,RAM 2500 Tradesman,"$58,340",VIN: 3C6UR5CJ1SG517936
New 2025,RAM 2500 Laramie,"$88,790",VIN: 3C63R5FL6SG536149
New 2025,RAM 2500 Laramie,"$88,895",VIN: 3C63R5FL6SG506861
New 2025,RAM 2500 Rebel,"$95,270",VIN: 3C63R5EL6SG507543
New 2025,RAM 2500 Big Horn,"$75,210",VIN: 3C63R5DL9SG504282
New 2025,RAM 2500 Big Horn,"$79,015",VIN: 3C63R5DL7SG510047
New 2025,RAM 2500 Big Horn,"$78,965",VIN: 3C63R5DL5SG510046
New 2025,RAM 2500 Big Horn,"$75,410",VIN: 3C63R5DL2SG511946
New 2025,RAM 2500 Tradesman,"$70,785",VIN: 3C63R5CL5SG511943
New 2025,RAM 2500 Tradesman,"$70,540",VIN: 3C63R5CL3SG511942
New 2025,Jeep Compass Sport,"$28,090",VIN: 3C4NJDAN5ST528613
New 2025,Jeep Wagoneer Base,"$67,940",VIN: 1C4SJVAP0SS501590
New 2025,Jeep Grand Cherokee L Summit,"$72,830",VIN: 1C4RJKEGXS8693895
New 2025,Jeep Grand Cherokee Summit,"$68,495",VIN: 1C4RJHEG9S8662740
New 2025,Jeep Grand Cherokee L Altitude X,"$48,730",VIN: 1C4RJKAG9S8693893
New 2025,Jeep Grand Cherokee Laredo X,"$41,575",VIN: 1C4RJGAG1SC324908
New 2025,Jeep Compass Latitude,"$31,760",VIN: 3C4NJDBN2ST586869
New 2025,Jeep Compass Latitude,"$30,165",VIN: 3C4NJDBN0ST586871
New 2025,Jeep Wrangler Sport S,"$51,345",VIN: 1C4PJXDG8SW576091
New 2025,Jeep Grand Cherokee L Laredo,"$40,830",VIN: 1C4RJJAG1S8659702
New 2025,RAM 2500 Big Horn,"$66,665",VIN: 3C6UR5DJ2SG532623
New 2025,RAM 2500 Big Horn,"$62,715",VIN: 3C6UR5DJ0SG532622
New 2025,RAM 2500 Tradesman,"$55,280",VIN: 3C6UR5CJ9SG557536
New 2025,RAM 2500 Tradesman,"$55,280",VIN: 3C6UR5CJ7SG557535
New 2025,RAM 2500 Tradesman,"$55,280",VIN: 3C6UR5CJ7SG553498
New 2025,Jeep Grand Cherokee L Summit,"$70,805",VIN: 1C4RJKEG8S8693894
New 2025,Chrysler Pacifica,"$44,445",VIN: 2C4RC1BG7SR563019
New 2025,Chrysler Pacifica,"$44,940",VIN: 2C4RC1BG6SR580233
New 2025,Chrysler Pacifica,"$46,220",VIN: 2C4RC1BG3SR563020
New 2025,RAM ProMaster High Roof,"$56,145",VIN: 3C6MRVHG9SE544147
New 2025,RAM ProMaster High Roof,"$55,615",VIN: 3C6LRVDG7SE540955
New 2025,RAM ProMaster High Roof,"$55,615",VIN: 3C6LRVDG3SE538989
New 2025,RAM ProMaster Base,"$53,260",VIN: 3C6LRVBG6SE538679
New 2025,Jeep Compass Sport,"$27,495",VIN: 3C4NJDAN3ST528612
New 2025,Chrysler Voyager LX,"$41,990",VIN: 2C4RC1CG9SR588115
New 2025,Chrysler Voyager LX,"$41,990",VIN: 2C4RC1CG7SR587612
New 2025,Chrysler Voyager LX,"$41,990",VIN: 2C4RC1CG2SR593950
New 2025,RAM 2500 Tradesman,"$54,305",VIN: 3C6UR5CJXSG522052
New 2025,RAM 2500 Tradesman,"$54,305",VIN: 3C6UR5CJ8SG522051
New 2025,RAM 2500 Tradesman,"$54,305",VIN: 3C6UR5CJ6SG523781
New 2025,RAM 2500 Tradesman,"$54,305",VIN: 3C6UR5CJ4SG520748
New 2025,RAM 2500 Tradesman,"$58,045",VIN: 3C6UR5CJ4SG519034
New 2025,RAM 2500 Tradesman,"$54,305",VIN: 3C6UR5CJ3SG519039
New 2025,RAM 1500 RHO,"$85,870",VIN: 1C6SRFUP2SN659719
New 2025,RAM ProMaster Low Roof,"$48,990",VIN: 3C6LRVNG0SE542187
Pre-Owned 2022,Ram ProMaster City Base,"$24,500",VIN: ZFBHRFAB0N6Y30223
Pre-Owned 2023,Dodge Hornet GT Plus,"$27,000",VIN: ZACNDFBNXP3A01366
Pre-Owned 2018,Jeep Renegade Altitude,"$15,500",VIN: ZACCJBBB8JPG79905
Pre-Owned 2021,Volvo XC90 T6 Inscription,"$34,000",VIN: YV4A22PL9M1767398
Pre-Owned 2021,Volvo V90 Cross Country,"$36,200",VIN: YV4A22NL8M1140839
Pre-Owned 2021,Porsche Macan Base,"$37,000",VIN: WP1AA2A56MLB14448
Pre-Owned 2018,MINI Cooper S Countryman Base,"$18,998",VIN: WMZYT3C36J3E93798
Pre-Owned 2023,BMW X1 xDrive28i,"$30,500",VIN: WBX73EF08P5X21404
Pre-Owned 2024,BMW X3 xDrive30i,"$44,998",VIN: WBX57DP06RN266706
Pre-Owned 2011,BMW Z4 sDrive30i,"$19,498",VIN: WBALM5C50BE378389
Pre-Owned 2024,BMW 2 Series 228i xDrive,"$28,000",VIN: WBA73AK02R7N47295
Pre-Owned 2023,BMW 5 Series 530e iPerformance,"$36,998",VIN: WBA33AG04PCL28494
Pre-Owned 2020,BMW 2 Series M240i,"$38,000",VIN: WBA2J5C07L7E69743
Pre-Owned 2021,Audi A6 45 Sport Premium,"$27,000",VIN: WAUD3AF20MN069199
Pre-Owned 2023,Audi A3 40 Premium,"$26,800",VIN: WAUAUDGY3PA020711
Pre-Owned 2017,Audi Q7 3.0T Prestige,"$19,900",VIN: WA1VAAF76HD038862
Pre-Owned 2023,Audi Q7 55 Premium Plus,"$43,998",VIN: WA1LXBF7XPD006264
Pre-Owned 2019,Audi Q8 Prestige,"$36,000",VIN: WA1FVBF10KD038535
Pre-Owned 2024,Audi Q3 Premium Plus,"$39,498",VIN: WA1EECF3XR1168935
Pre-Owned 2024,Audi Q3 Premium Plus,"$39,498",VIN: WA1EECF39R1181272
Pre-Owned 2022,Audi Q3 Premium Plus,"$33,898",VIN: WA1EECF31N1123876
Pre-Owned 2019,Audi Q8 3.0T Prestige,"$26,500",VIN: WA1CVAF13KD011973
Pre-Owned 2024,Mercedes-Benz GLC 43 AMG®,"$62,500",VIN: W1NKM8HB8RF100271
Pre-Owned 2022,Mercedes-Benz GLC 300,"$33,800",VIN: W1N0G8DB5NV336753
Pre-Owned 2020,Land Rover Range Rover Evoque SE,,VIN: SALZP2FX2LH015312
Pre-Owned 2020,Land Rover Defender 110 SE,,VIN: SALEPEEU7L2014330
Pre-Owned 2020,Ford Transit Connect XLT,"$25,000",VIN: NM0GE9F22L1460186
Pre-Owned 2021,Ford EcoSport SE,"$18,500",VIN: MAJ3S2GEXMC450219
Pre-Owned 2020,Ford EcoSport SE,"$13,876",VIN: MAJ3S2GE4LC314876
Pre-Owned 2023,Buick Envision Essence,"$26,000",VIN: LRBFZNR4XPD019370
Pre-Owned 2022,Buick Envision Essence,"$26,000",VIN: LRBFZNR40ND009783
Pre-Owned 2018,Nissan Rogue SV,"$12,000",VIN: KNMAT2MT9JP527409
Pre-Owned 2022,Genesis GV70 2.5T,"$34,500",VIN: KMUMADTBXNU035144
Pre-Owned 2024,Genesis GV80 2.5T,"$45,500",VIN: KMUHBDSB3RU205849
Pre-Owned 2024,Genesis GV80 2.5T,"$48,500",VIN: KMUHBDSB1RU182393
Pre-Owned 2024,Genesis G80 2.5T,"$40,000",VIN: KMTGB4SC6RU238465
Pre-Owned 2019,Genesis G70 3.3T Dynamic,"$27,000",VIN: KMTG34LE2KU015357
Pre-Owned 2023,Hyundai Elantra Limited,"$20,300",VIN: KMHLP4AG0PU430315
Pre-Owned 2023,Hyundai Sonata SEL,"$21,500",VIN: KMHL64JA1PA331227
Pre-Owned 2022,Hyundai Sonata Hybrid Limited,"$23,400",VIN: KMHL54JJ9NA049269
Pre-Owned 2024,Hyundai Palisade Calligraphy,"$43,000",VIN: KM8R7DGEXRU712450
Pre-Owned 2024,Hyundai Palisade Calligraphy Night Edition,"$42,500",VIN: KM8R7DGE2RU682148
Pre-Owned 2023,Hyundai Palisade Limited,"$38,000",VIN: KM8R5DGE6PU554241
Pre-Owned 2024,Hyundai Palisade Limited,"$38,281",VIN: KM8R54GE7RU659034
Pre-Owned 2022,Hyundai Palisade SEL,"$27,000",VIN: KM8R24HE1NU352279
Pre-Owned 2024,Hyundai Tucson SEL,"$26,698",VIN: KM8JBCDE9RU310154
Pre-Owned 2016,Hyundai Tucson Sport,"$10,998",VIN: KM8J3CA22GU022495
Pre-Owned 2021,Chevrolet Spark 1LT,"$12,750",VIN: KL8CD6SA8MC723862
Pre-Owned 2014,Chevrolet Spark 1LT,"$6,771",VIN: KL8CD6S98EC551517
Pre-Owned 2021,Chevrolet Spark LS,"$12,800",VIN: KL8CB6SA4MC711021
Pre-Owned 2022,Chevrolet Trax LS,"$15,700",VIN: KL7CJNSM7NB503041
Pre-Owned 2021,Chevrolet Trax LT,"$13,000",VIN: KL7CJLSM1MB361918
Pre-Owned 2023,Chevrolet TrailBlazer RS,"$22,900",VIN: KL79MTSL9PB180093
Pre-Owned 2022,Chevrolet TrailBlazer LT,"$20,500",VIN: KL79MPSL3NB092922
Pre-Owned 2021,Chevrolet TrailBlazer LS,"$20,000",VIN: KL79MNSL0MB154084
Pre-Owned 2024,Chevrolet Trax LT,"$21,750",VIN: KL77LHE23RC010187
Pre-Owned 2024,Chevrolet Trax LT,"$23,750",VIN: KL77LHE21RC141411
Pre-Owned 2025,Chevrolet Trax 1RS,"$24,690",VIN: KL77LGEP9SC170814
Pre-Owned 2022,Buick Encore Preferred,"$20,598",VIN: KL4CJESM7NB506454
Pre-Owned 2019,Buick Encore Preferred,,VIN: KL4CJESB6KB713685
Pre-Owned 2016,Toyota RAV4 LE,"$15,500",VIN: JTMZFREV3GJ066352
Pre-Owned 2022,Lexus GX 460,"$50,990",VIN: JTJGM7BX6N5321098
Pre-Owned 2022,Lexus GX 460,"$51,800",VIN: JTJAM7BX7N5315669
Pre-Owned 2023,Lexus GX GX 460 Premium,"$57,000",VIN: JTJAM7BX2P5381615
Pre-Owned 2021,Lexus IS 350 F SPORT,"$35,998",VIN: JTHGZ1E2XM5019960
Pre-Owned 2013,Lexus LS 460 4DR SDN RWD,"$17,000",VIN: JTHBL5EF4D5114388
Pre-Owned 2019,Lexus IS 300,"$23,200",VIN: JTHBA1D2XK5089460
Pre-Owned 2004,Toyota 4Runner SR5,"$6,499",VIN: JTEZU14RX40042056
Pre-Owned 2022,Toyota 4Runner Trail,,VIN: JTETU5JR1N6053611
Pre-Owned 2023,Toyota 4Runner TRD Off-Road Premium,"$48,750",VIN: JTERU5JR2P6198783
Pre-Owned 2024,Toyota 4Runner Limited,"$54,250",VIN: JTEKU5JR4R6270118
Pre-Owned 2023,Toyota 4Runner Limited,"$51,998",VIN: JTEKU5JR1P6183760
Pre-Owned 2022,Toyota 4Runner Limited,"$44,381",VIN: JTEDU5JR3N5272290
Pre-Owned 2022,Toyota 4Runner Limited,"$42,500",VIN: JTEDU5JR2N5275553
Pre-Owned 2020,Toyota 4Runner SR5,"$40,281",VIN: JTEBU5JR7L5801177
Pre-Owned 2019,Toyota 4Runner Limited,"$35,500",VIN: JTEBU5JR2K5617165
Pre-Owned 2014,Toyota 4Runner SR5,"$21,500",VIN: JTEBU5JR1E5196768
Pre-Owned 2020,Toyota Corolla SE,"$18,884",VIN: JTDS4RCE5LJ039433
Pre-Owned 2022,Toyota Corolla LE,"$20,898",VIN: JTDEPMAE0NJ225863
Pre-Owned 2020,Nissan Armada Platinum,"$33,337",VIN: JN8AY2NE1L9782133
Pre-Owned 2018,Nissan Armada Platinum,"$25,000",VIN: JN8AY2NE0J9734426
Pre-Owned 2018,Nissan Armada SL,"$17,800",VIN: JN8AY2ND3J9052437
Pre-Owned 2020,Nissan Rogue SV,"$19,598",VIN: JN8AT2MV6LW137060
Pre-Owned 2016,Nissan Juke S,,VIN: JN8AF5MR3GT601859
Pre-Owned 2018,Nissan Rogue Sport SV,"$14,300",VIN: JN1BJ1CP1JW188582
Pre-Owned 2022,Mazda CX-5 2.5 S Preferred Package,"$25,400",VIN: JM3KFBCM9N1593190
Pre-Owned 2018,Mazda CX-5 Touring,"$18,998",VIN: JM3KFBCM5J0389809
Pre-Owned 2024,Subaru Forester Wilderness,"$35,000",VIN: JF2SKAJC3RH520646
Pre-Owned 2022,Subaru Crosstrek Limited,"$26,998",VIN: JF2GTHMC8NH281158
Pre-Owned 2023,Subaru Crosstrek Limited,"$26,000",VIN: JF2GTHMC4P8305720
Pre-Owned 2021,Subaru Crosstrek Premium,"$21,000",VIN: JF2GTAEC7M8679773
Pre-Owned 2018,Subaru Crosstrek 2.0i Premium,"$16,998",VIN: JF2GTADC9J8344219
Pre-Owned 2022,Subaru WRX Premium,"$27,500",VIN: JF1VBAF61N9021689
Pre-Owned 2024,Tesla Cybertruck Base,"$76,997",VIN: 7G2CEHED0RA021576
Pre-Owned 2019,Honda CR-V EX,"$22,598",VIN: 7FARW2H52KE046374
Pre-Owned 2024,Honda CR-V Hybrid Sport-L,"$36,000",VIN: 7FARS5H89RE020954
Pre-Owned 2022,BMW X5 M Base,"$72,598",VIN: 5YMJU0C03N9M18566
Pre-Owned 2023,Tesla Model 3 Performance,"$31,000",VIN: 5YJ3E1EC1PF559057
Pre-Owned 2020,Tesla Model 3 Long Range,"$23,000",VIN: 5YJ3E1EB3LF735057
Pre-Owned 2021,Toyota Corolla LE,"$19,500",VIN: 5YFEPMAE9MP261223
Pre-Owned 2019,Toyota Corolla SE,"$14,250",VIN: 5YFBURHE0KP947369
Pre-Owned 2018,Hyundai Santa Fe Sport 2.4,"$12,000",VIN: 5XYZUDLB8JG535864
Pre-Owned 2022,Kia Sorento S,"$24,500",VIN: 5XYRL4LCXNG122720
Pre-Owned 2021,Kia Sorento S,"$20,990",VIN: 5XYRL4LC8MG008018
Pre-Owned 2023,Kia Sorento LX,"$23,000",VIN: 5XYRG4LC5PG165286
Pre-Owned 2020,Kia Telluride S,"$18,237",VIN: 5XYP64HC5LG030158
Pre-Owned 2024,Kia Telluride SX X-Line,"$44,998",VIN: 5XYP5DGC8RG421446
Pre-Owned 2022,Kia Telluride EX,"$32,000",VIN: 5XYP34HCXNG288347
Pre-Owned 2015,Kia Sorento LX,"$8,000",VIN: 5XYKT3A68FG620618
Pre-Owned 2022,Kia K5 GT-Line,"$21,500",VIN: 5XXG64J2XNG153186
Pre-Owned 2018,BMW X6 xDrive35i,,VIN: 5UXKU2C5XJ0X48786
Pre-Owned 2021,BMW X7 M50i,"$52,898",VIN: 5UXCX6C00M9F60336
Pre-Owned 2022,BMW X7 xDrive40i,"$56,998",VIN: 5UXCW2C02N9M72950
Pre-Owned 2022,BMW X5 xDrive40i,"$39,998",VIN: 5UXCR6C04N9K49386
Pre-Owned 2023,BMW X5 xDrive40i,"$46,000",VIN: 5UXCR6C00P9P82709
Pre-Owned 2024,BMW X3 xDrive30i,"$40,998",VIN: 5UX53DP08R9U21529
Pre-Owned 2023,BMW X3 xDrive30i,"$31,998",VIN: 5UX53DP03P9R81830
Pre-Owned 2019,Toyota Tacoma TRD Sport,"$32,000",VIN: 5TFCZ5AN8KX180039
Pre-Owned 2010,Toyota Tacoma Base,"$15,000",VIN: 5TELU4EN8AZ735887
Pre-Owned 2017,Toyota Highlander Limited,"$26,000",VIN: 5TDYZRFH7HS188177
Pre-Owned 2024,Toyota Sienna XLE,"$43,000",VIN: 5TDYRKEC0RS187371
Pre-Owned 2019,Toyota Highlander XLE,"$23,881",VIN: 5TDKZRFH8KS565256
Pre-Owned 2018,Toyota Highlander XLE,"$18,800",VIN: 5TDKZRFH7JS544235
Pre-Owned 2023,Toyota Highlander XSE,"$40,302",VIN: 5TDKDRBH4PS008033
Pre-Owned 2023,Toyota Highlander L,"$36,500",VIN: 5TDKDRBH1PS009138
Pre-Owned 2018,Toyota Highlander Limited Platinum,"$30,000",VIN: 5TDDZRFH0JS867342
Pre-Owned 2015,Toyota Sequoia Platinum,"$16,500",VIN: 5TDDY5G16FS126133
Pre-Owned 2018,Toyota Highlander Hybrid Limited Platinum,"$25,998",VIN: 5TDDGRFH4JS039185
Pre-Owned 2015,Toyota Highlander LE Plus V6,,VIN: 5TDBKRFH9FS194442
Pre-Owned 2024,Toyota Grand Highlander XLE,"$48,000",VIN: 5TDAAAB5XRS033176
